policy,budget_words,kind,endpoint,metric,mean,lo,hi,n_contexts,n_rotations
extractive_generic,160,regret,future,judge_correct,0.020833333333333332,-0.052083333333333336,0.09375,24,96
extractive_generic,160,retained,now,em,0.923611111111111,0.8229166666666666,0.9895833333333334,24,96
extractive_generic,160,retained,now,f1,0.8607165404040403,0.7972220719095718,0.916899181547619,24,96
extractive_generic,160,retained,now,judge_correct,0.9305555555555555,0.861111111111111,0.9791666666666666,24,96
extractive_generic,160,retained,future,em,0.923611111111111,0.8229166666666666,0.9895833333333334,24,96
extractive_generic,160,retained,future,f1,0.8607165404040403,0.7972220719095718,0.916899181547619,24,96
extractive_generic,160,retained,future,judge_correct,0.9305555555555555,0.861111111111111,0.9791666666666666,24,96
extractive_generic,160,channel,message,delivered_words,143.75,141.41666666666666,146.33333333333334,24,96
extractive_generic,160,channel,message,fill_ratio,0.8984375,0.8838541666666666,0.9145833333333332,24,96
generic,20,utility,now,em,0.125,0.07291666666666667,0.17708333333333334,24,96
generic,20,utility,now,f1,0.1856419588037235,0.13952546296296298,0.23095244726678554,24,96
generic,20,utility,now,judge_correct,0.23958333333333334,0.1875,0.2916666666666667,24,96
generic,20,utility,future,em,0.125,0.07291666666666667,0.17708333333333334,24,96
generic,20,utility,future,f1,0.1856419588037235,0.13952546296296298,0.23095244726678554,24,96
generic,20,utility,future,judge_correct,0.23958333333333334,0.1875,0.2916666666666667,24,96
generic,20,utility,gap,em,1.2721305490496585e-17,7.517135062566164e-18,1.7925475918427008e-17,24,96
generic,20,utility,gap,f1,9.830099697201907e-18,4.481368979606752e-18,1.5323390704461797e-17,24,96
generic,20,utility,gap,judge_correct,2.312964634635743e-17,1.6768993601109134e-17,3.0068540250264654e-17,24,96
generic,20,regret,now,em,0.5104166666666666,0.40625,0.6145833333333334,24,96
generic,20,regret,now,f1,0.5991794765876982,0.5157156754042431,0.6869660138764941,24,96
generic,20,regret,now,judge_correct,0.6354166666666666,0.5520833333333334,0.71875,24,96
generic,20,regret,future,em,0.5104166666666666,0.40625,0.6145833333333334,24,96
generic,20,regret,future,f1,0.5991794765876982,0.515715675404243,0.6869660138764941,24,96
generic,20,regret,future,judge_correct,0.6354166666666666,0.5520833333333334,0.71875,24,96
generic,20,retained,now,em,0.13888888888888887,0.06597222222222222,0.21874999999999997,24,96
generic,20,retained,now,f1,0.18170677361853835,0.12271613190730839,0.24018679441473556,24,96
generic,20,retained,now,judge_correct,0.22569444444444442,0.14930555555555555,0.3020833333333333,24,96
generic,20,retained,future,em,0.13888888888888887,0.06597222222222222,0.21874999999999997,24,96
generic,20,retained,future,f1,0.18170677361853835,0.12271613190730839,0.24018679441473556,24,96
generic,20,retained,future,judge_correct,0.22569444444444442,0.14930555555555555,0.3020833333333333,24,96
generic,20,channel,message,delivered_words,18.708333333333332,18.291666666666668,19.125,24,96
generic,20,channel,message,fill_ratio,0.9354166666666668,0.9145833333333333,0.9562499999999999,24,96
generic,40,utility,now,em,0.21875,0.15625,0.28125,24,96
generic,40,utility,now,f1,0.30229361785623127,0.22968149717837785,0.37422560702577146,24,96
generic,40,utility,now,judge_correct,0.375,0.3020833333333333,0.4479166666666667,24,96
generic,40,utility,future,em,0.21875,0.15625,0.28125,24,96
generic,40,utility,future,f1,0.30229361785623127,0.22968149717837785,0.37422560702577146,24,96
generic,40,utility,future,judge_correct,0.375,0.3020833333333333,0.4479166666666667,24,96
generic,40,utility,gap,em,2.312964634635743e-17,1.5612511283791264e-17,3.0646781408923594e-17,24,96
generic,40,utility,gap,f1,1.3660947373317356e-17,4.4072818311535915e-18,2.305736620152506e-17,24,96
generic,40,utility,gap,judge_correct,3.411622836087721e-17,2.6020852139652106e-17,4.163336342344337e-17,24,96
generic,40,regret,now,em,0.4166666666666667,0.3020833333333333,0.5208333333333334,24,96
generic,40,regret,now,f1,0.48252781753519053,0.38220160486863075,0.5825894246375474,24,96
generic,40,regret,now,judge_correct,0.5,0.3958333333333333,0.6041666666666666,24,96
generic,40,regret,future,em,0.4166666666666667,0.3020833333333333,0.5208333333333334,24,96
generic,40,regret,future,f1,0.48252781753519053,0.38220160486863064,0.5825894246375474,24,96
generic,40,regret,future,judge_correct,0.5,0.3958333333333333,0.6041666666666666,24,96
generic,40,retained,now,em,0.2986111111111111,0.19791666666666666,0.40625,24,96
generic,40,retained,now,f1,0.3261695943155789,0.24279537051946595,0.41108011317438775,24,96
generic,40,retained,now,judge_correct,0.40277777777777773,0.3020833333333333,0.5035590277777765,24,96
generic,40,retained,future,em,0.2986111111111111,0.19791666666666666,0.40625,24,96
generic,40,retained,future,f1,0.3261695943155789,0.24279537051946595,0.41108011317438775,24,96
generic,40,retained,future,judge_correct,0.40277777777777773,0.3020833333333333,0.5035590277777765,24,96
generic,40,channel,message,delivered_words,37.125,36.416666666666664,37.833333333333336,24,96
generic,40,channel,message,fill_ratio,0.928125,0.9104166666666668,0.9458333333333334,24,96
generic,80,utility,now,em,0.2708333333333333,0.1875,0.3541666666666667,24,96
generic,80,utility,now,f1,0.41017366603304106,0.3279105558793059,0.48938257994898615,24,96
generic,80,utility,now,judge_correct,0.53125,0.4270833333333333,0.6354166666666666,24,96
generic,80,utility,future,em,0.2708333333333333,0.1875,0.3541666666666667,24,96
generic,80,utility,future,f1,0.41017366603304106,0.3279105558793059,0.48938257994898615,24,96
generic,80,utility,future,judge_correct,0.53125,0.4270833333333333,0.6354166666666666,24,96
generic,80,utility,gap,em,2.0816681711721685e-17,1.3299546649155522e-17,2.891205793294679e-17,24,96
generic,80,utility,gap,f1,1.3046566142242236e-17,3.469446951953614e-18,2.312964634635743e-17,24,96
generic,80,utility,gap,judge_correct,2.949029909160572e-17,2.0238440553062748e-17,3.874215763014869e-17,24,96
generic,80,regret,now,em,0.3645833333333333,0.2604166666666667,0.46875,24,96
generic,80,regret,now,f1,0.3746477693583808,0.27325752377676793,0.4740752775943409,24,96
generic,80,regret,now,judge_correct,0.34375,0.22916666666666666,0.4583333333333333,24,96
generic,80,regret,future,em,0.3645833333333333,0.2604166666666667,0.46875,24,96
generic,80,regret,future,f1,0.3746477693583808,0.27325752377676793,0.4740752775943409,24,96
generic,80,regret,future,judge_correct,0.34375,0.22916666666666666,0.4583333333333333,24,96
generic,80,retained,now,em,0.3958333333333333,0.2673611111111111,0.5277777777777778,24,96
generic,80,retained,now,f1,0.4548681931494431,0.36117765264249635,0.5476770842005216,24,96
generic,80,retained,now,judge_correct,0.5590277777777778,0.45138888888888884,0.6631944444444444,24,96
generic,80,retained,future,em,0.3958333333333333,0.2673611111111111,0.5277777777777778,24,96
generic,80,retained,future,f1,0.4548681931494431,0.36117765264249635,0.5476770842005216,24,96
generic,80,retained,future,judge_correct,0.5590277777777778,0.45138888888888884,0.6631944444444444,24,96
generic,80,channel,message,delivered_words,71.91666666666667,70.25,73.66666666666667,24,96
generic,80,channel,message,fill_ratio,0.8989583333333334,0.8781249999999999,0.9208333333333334,24,96
generic,160,utility,now,em,0.3958333333333333,0.2916666666666667,0.5104166666666666,24,96
generic,160,utility,now,f1,0.551841108351525,0.45891244485645527,0.6510720319900007,24,96
generic,160,utility,now,judge_correct,0.6979166666666666,0.6041666666666666,0.7916666666666666,24,96
generic,160,utility,future,em,0.3958333333333333,0.2916666666666667,0.5104166666666666,24,96
generic,160,utility,future,f1,0.551841108351525,0.45891244485645527,0.6510720319900007,24,96
generic,160,utility,future,judge_correct,0.6979166666666666,0.6041666666666666,0.7916666666666666,24,96
generic,160,utility,gap,em,2.312964634635743e-17,1.5612511283791264e-17,3.122502256758253e-17,24,96
generic,160,utility,gap,f1,9.25185853854297e-18,1.1564823173178713e-18,1.734723475976807e-17,24,96
generic,160,utility,gap,judge_correct,2.7755575615628914e-17,1.850371707708594e-17,3.700743415417188e-17,24,96
generic,160,regret,now,em,0.23958333333333334,0.14583333333333334,0.3333333333333333,24,96
generic,160,regret,now,f1,0.23298032703989677,0.14972961492042566,0.3172699324347015,24,96
generic,160,regret,now,judge_correct,0.17708333333333334,0.08333333333333333,0.2708333333333333,24,96
generic,160,regret,future,em,0.23958333333333334,0.14583333333333334,0.3333333333333333,24,96
generic,160,regret,future,f1,0.23298032703989677,0.14972961492042566,0.31726993243470153,24,96
generic,160,regret,future,judge_correct,0.17708333333333334,0.08333333333333333,0.2708333333333333,24,96
generic,160,retained,now,em,0.6076388888888888,0.46527777777777773,0.7465277777777778,24,96
generic,160,retained,now,f1,0.6077268924491146,0.5174633078148704,0.6994694729460353,24,96
generic,160,retained,now,judge_correct,0.767361111111111,0.6631944444444444,0.861111111111111,24,96
generic,160,retained,future,em,0.6076388888888888,0.46527777777777773,0.7465277777777778,24,96
generic,160,retained,future,f1,0.6077268924491146,0.5174633078148704,0.6994694729460353,24,96
generic,160,retained,future,judge_correct,0.767361111111111,0.6631944444444444,0.861111111111111,24,96
generic,160,channel,message,delivered_words,141.41666666666666,139.83333333333334,143.20833333333334,24,96
generic,160,channel,message,fill_ratio,0.8838541666666666,0.8739583333333334,0.8950520833333333,24,96
generic@trim,40,utility,now,em,0.1875,0.125,0.25,24,96
generic@trim,40,utility,now,f1,0.2753933008243353,0.20779592803030306,0.34526993171659115,24,96
generic@trim,40,utility,now,judge_correct,0.3229166666666667,0.25,0.3958333333333333,24,96
generic@trim,40,utility,future,em,0.1875,0.125,0.25,24,96
generic@trim,40,utility,future,f1,0.2753933008243353,0.20779592803030306,0.34526993171659115,24,96
generic@trim,40,utility,future,judge_correct,0.3229166666666667,0.25,0.3958333333333333,24,96
generic@trim,40,utility,gap,em,1.850371707708594e-17,1.0986582014519778e-17,2.6020852139652106e-17,24,96
generic@trim,40,utility,gap,f1,1.7780915628762273e-17,1.142026288351398e-17,2.42861286636753e-17,24,96
generic@trim,40,utility,gap,judge_correct,2.833381677428785e-17,2.1394922870380622e-17,3.5272710678195076e-17,24,96
generic@trim,40,regret,now,em,0.4479166666666667,0.3541666666666667,0.5416666666666666,24,96
generic@trim,40,regret,now,f1,0.5094281345670865,0.41892174420617023,0.6001121915139752,24,96
generic@trim,40,regret,now,judge_correct,0.5520833333333334,0.4479166666666667,0.6458333333333334,24,96
generic@trim,40,regret,future,em,0.4479166666666667,0.3541666666666667,0.5416666666666666,24,96
generic@trim,40,regret,future,f1,0.5094281345670865,0.41892174420617023,0.6001121915139752,24,96
generic@trim,40,regret,future,judge_correct,0.5520833333333334,0.4479166666666667,0.6458333333333334,24,96
generic@trim,40,retained,now,em,0.23611111111111108,0.1423611111111111,0.3298611111111111,24,96
generic@trim,40,retained,now,f1,0.2989285817949611,0.21736036732265182,0.38123301985370944,24,96
generic@trim,40,retained,now,judge_correct,0.34027777777777773,0.23958333333333334,0.45138888888888884,24,96
generic@trim,40,retained,future,em,0.23611111111111108,0.1423611111111111,0.3298611111111111,24,96
generic@trim,40,retained,future,f1,0.2989285817949611,0.21736036732265182,0.38123301985370944,24,96
generic@trim,40,retained,future,judge_correct,0.34027777777777773,0.23958333333333334,0.45138888888888884,24,96
generic@trim,40,channel,message,delivered_words,24.75,21.625,27.875,24,96
generic@trim,40,channel,message,fill_ratio,0.61875,0.540625,0.696875,24,96
oracle,20,utility,now,em,0.2708333333333333,0.17708333333333334,0.3645833333333333,24,96
oracle,20,utility,now,f1,0.39831785691160687,0.31098937304015434,0.49023749976874975,24,96
oracle,20,utility,now,judge_correct,0.4895833333333333,0.4166666666666667,0.5625,24,96
oracle,20,utility,future,em,0.2708333333333333,0.17708333333333334,0.3645833333333333,24,96
oracle,20,utility,future,f1,0.39831785691160687,0.31098937304015434,0.49023749976874975,24,96
oracle,20,utility,future,judge_correct,0.4895833333333333,0.4166666666666667,0.5625,24,96
oracle,20,utility,gap,em,2.2551405187698492e-17,1.4456028966473393e-17,3.122502256758253e-17,24,96
oracle,20,utility,gap,f1,1.5648651356207448e-17,5.81855165900554e-18,2.551489112582554e-17,24,96
oracle,20,utility,gap,judge_correct,3.2959746043559335e-17,2.312964634635743e-17,4.2211604582102304e-17,24,96
oracle,20,regret,now,em,0.3645833333333333,0.28125,0.4479166666666667,24,96
oracle,20,regret,now,f1,0.3865035784798148,0.30342763383059435,0.4703866991469786,24,96
oracle,20,regret,now,judge_correct,0.3854166666666667,0.3125,0.4583333333333333,24,96
oracle,20,regret,future,em,0.3645833333333333,0.28125,0.4479166666666667,24,96
oracle,20,regret,future,f1,0.3865035784798148,0.30342763383059435,0.4703866991469786,24,96
oracle,20,regret,future,judge_correct,0.3854166666666667,0.3125,0.4583333333333333,24,96
oracle,20,retained,now,em,0.30902777777777773,0.18402777777777776,0.44097222222222215,24,96
oracle,20,retained,now,f1,0.42956476393976395,0.32419315349002853,0.5426695526695526,24,96
oracle,20,retained,now,judge_correct,0.4861111111111111,0.40277777777777773,0.5659722222222222,24,96
oracle,20,retained,future,em,0.30902777777777773,0.18402777777777776,0.44097222222222215,24,96
oracle,20,retained,future,f1,0.42956476393976395,0.32419315349002853,0.5426695526695526,24,96
oracle,20,retained,future,judge_correct,0.4861111111111111,0.40277777777777773,0.5659722222222222,24,96
oracle,20,channel,message,delivered_words,18.125,17.166666666666668,18.958333333333332,24,96
oracle,20,channel,message,fill_ratio,0.90625,0.8583333333333334,0.9479166666666666,24,96
oracle,40,utility,now,em,0.4791666666666667,0.3645833333333333,0.59375,24,96
oracle,40,utility,now,f1,0.6656976965109905,0.5620857690807924,0.7617569225669556,24,96
oracle,40,utility,now,judge_correct,0.8229166666666666,0.7395833333333334,0.8958333333333334,24,96
oracle,40,utility,future,em,0.4791666666666667,0.3645833333333333,0.59375,24,96
oracle,40,utility,future,f1,0.6656976965109904,0.5620857690807924,0.7617569225669554,24,96
oracle,40,utility,future,judge_correct,0.8229166666666666,0.7395833333333334,0.8958333333333334,24,96
oracle,40,utility,gap,em,2.4864369822334236e-17,1.6768993601109134e-17,3.353798720221827e-17,24,96
oracle,40,utility,gap,f1,1.3299546649155522e-17,-2.3129646346357427e-18,2.891205793294679e-17,24,96
oracle,40,utility,gap,judge_correct,1.1564823173178714e-17,4.625929269271485e-18,1.850371707708594e-17,24,96
oracle,40,regret,now,em,0.15625,0.07291666666666667,0.25,24,96
oracle,40,regret,now,f1,0.11912373888043126,0.037937406538813084,0.2075132587619118,24,96
oracle,40,regret,now,judge_correct,0.052083333333333336,-0.03125,0.14583333333333334,24,96
oracle,40,regret,future,em,0.15625,0.07291666666666667,0.25,24,96
oracle,40,regret,future,f1,0.11912373888043125,0.03793740653881307,0.20751325876191176,24,96
oracle,40,regret,future,judge_correct,0.052083333333333336,-0.03125,0.14583333333333334,24,96
oracle,40,retained,now,em,0.6805555555555555,0.5381944444444444,0.8125,24,96
oracle,40,retained,now,f1,0.7049548945864358,0.59543728376582,0.8030243090633054,24,96
oracle,40,retained,now,judge_correct,0.861111111111111,0.7708333333333334,0.9409722222222222,24,96
oracle,40,retained,future,em,0.6805555555555555,0.5381944444444444,0.8125,24,96
oracle,40,retained,future,f1,0.7049548945864358,0.5954372837658198,0.8030243090633054,24,96
oracle,40,retained,future,judge_correct,0.861111111111111,0.7708333333333334,0.9409722222222222,24,96
oracle,40,channel,message,delivered_words,37.916666666666664,37.208333333333336,38.625,24,96
oracle,40,channel,message,fill_ratio,0.9479166666666666,0.9302083333333333,0.9656249999999998,24,96
oracle,80,utility,now,em,0.5833333333333334,0.4791666666666667,0.6875,24,96
oracle,80,utility,now,f1,0.7758816704129203,0.7172593162046288,0.8366160604441853,24,96
oracle,80,utility,now,judge_correct,0.8854166666666666,0.8229166666666666,0.9479166666666666,24,96
oracle,80,utility,future,em,0.5833333333333334,0.4791666666666667,0.6875,24,96
oracle,80,utility,future,f1,0.7758816704129203,0.7172593162046288,0.8366160604441853,24,96
oracle,80,utility,future,judge_correct,0.8854166666666666,0.8229166666666666,0.9479166666666666,24,96
oracle,80,utility,gap,em,2.891205793294679e-17,2.0816681711721685e-17,3.700743415417188e-17,24,96
oracle,80,utility,gap,f1,2.312964634635743e-17,1.3299546649155522e-17,3.353798720221827e-17,24,96
oracle,80,utility,gap,judge_correct,1.0408340855860843e-17,3.469446951953614e-18,1.734723475976807e-17,24,96
oracle,80,regret,now,em,0.052083333333333336,-0.041666666666666664,0.14583333333333334,24,96
oracle,80,regret,now,f1,0.008939764978501366,-0.04919855318948588,0.06766307023190814,24,96
oracle,80,regret,now,judge_correct,-0.010416666666666666,-0.08333333333333333,0.0625,24,96
oracle,80,regret,future,em,0.052083333333333336,-0.041666666666666664,0.14583333333333334,24,96
oracle,80,regret,future,f1,0.008939764978501378,-0.04919855318948586,0.06766307023190814,24,96
oracle,80,regret,future,judge_correct,-0.010416666666666666,-0.08333333333333333,0.0625,24,96
oracle,80,retained,now,em,0.8125,0.71875,0.8993055555555555,24,96
oracle,80,retained,now,f1,0.8435417784376117,0.788564119618807,0.8970235204610204,24,96
oracle,80,retained,now,judge_correct,0.9305555555555555,0.8784722222222222,0.9756944444444443,24,96
oracle,80,retained,future,em,0.8125,0.71875,0.8993055555555555,24,96
oracle,80,retained,future,f1,0.8435417784376117,0.788564119618807,0.8970235204610204,24,96
oracle,80,retained,future,judge_correct,0.9305555555555555,0.8784722222222222,0.9756944444444443,24,96
oracle,80,channel,message,delivered_words,73.83333333333333,72.375,75.33333333333333,24,96
oracle,80,channel,message,fill_ratio,0.9229166666666666,0.9046875,0.9416666666666668,24,96
oracle,160,utility,now,em,0.6041666666666666,0.5208333333333334,0.6875,24,96
oracle,160,utility,now,f1,0.7713538137057873,0.7067925169220399,0.8348938171203797,24,96
oracle,160,utility,now,judge_correct,0.8958333333333334,0.8333333333333334,0.9479166666666666,24,96
oracle,160,utility,future,em,0.6041666666666666,0.5208333333333334,0.6875,24,96
oracle,160,utility,future,f1,0.7713538137057873,0.7067925169220399,0.8348938171203797,24,96
oracle,160,utility,future,judge_correct,0.8958333333333334,0.8333333333333334,0.9479166666666666,24,96
oracle,160,utility,gap,em,3.5272710678195076e-17,2.7177334456969977e-17,4.2789845740761244e-17,24,96
oracle,160,utility,gap,f1,1.0408340855860843e-17,-3.498359009886304e-18,2.42861286636753e-17,24,96
oracle,160,utility,gap,judge_correct,1.1564823173178714e-17,5.782411586589357e-18,1.850371707708594e-17,24,96
oracle,160,regret,now,em,0.03125,-0.052083333333333336,0.10416666666666667,24,96
oracle,160,regret,now,f1,0.01346762168563439,-0.055307633704015285,0.0766728340678403,24,96
oracle,160,regret,now,judge_correct,-0.020833333333333332,-0.09375,0.052083333333333336,24,96
oracle,160,regret,future,em,0.03125,-0.052083333333333336,0.10416666666666667,24,96
oracle,160,regret,future,f1,0.0134676216856344,-0.055307633704015306,0.0766728340678403,24,96
oracle,160,regret,future,judge_correct,-0.020833333333333332,-0.09375,0.052083333333333336,24,96
oracle,160,retained,now,em,0.829861111111111,0.7395833333333334,0.9131944444444443,24,96
oracle,160,retained,now,f1,0.8258532433696907,0.7731695168105529,0.8801771905452003,24,96
oracle,160,retained,now,judge_correct,0.9444444444444443,0.8993055555555555,0.986111111111111,24,96
oracle,160,retained,future,em,0.829861111111111,0.7395833333333334,0.9131944444444443,24,96
oracle,160,retained,future,f1,0.8258532433696907,0.7731695168105529,0.8801771905452003,24,96
oracle,160,retained,future,judge_correct,0.9444444444444443,0.8993055555555555,0.986111111111111,24,96
oracle,160,channel,message,delivered_words,143.375,141.58333333333334,145.25,24,96
oracle,160,channel,message,fill_ratio,0.89609375,0.8848958333333333,0.9078124999999999,24,96
oracle@trim,40,utility,now,em,0.3541666666666667,0.2604166666666667,0.4479166666666667,24,96
oracle@trim,40,utility,now,f1,0.4684229622296772,0.38621411912913167,0.5487468978578891,24,96
oracle@trim,40,utility,now,judge_correct,0.59375,0.5104166666666666,0.6666666666666666,24,96
oracle@trim,40,utility,future,em,0.3541666666666667,0.2604166666666667,0.4479166666666667,24,96
oracle@trim,40,utility,future,f1,0.4684229622296772,0.38621411912913167,0.5487468978578891,24,96
oracle@trim,40,utility,future,judge_correct,0.59375,0.5104166666666666,0.6666666666666666,24,96
oracle@trim,40,utility,gap,em,2.7755575615628914e-17,1.850371707708594e-17,3.700743415417188e-17,24,96
oracle@trim,40,utility,gap,f1,2.0527561132392218e-17,1.1275702593849246e-17,3.0068540250264654e-17,24,96
oracle@trim,40,utility,gap,judge_correct,3.0068540250264654e-17,1.9660199394403815e-17,4.0476881106125497e-17,24,96
oracle@trim,40,regret,now,em,0.28125,0.1875,0.375,24,96
oracle@trim,40,regret,now,f1,0.31639847316174446,0.23144231122558878,0.4002727784840562,24,96
oracle@trim,40,regret,now,judge_correct,0.28125,0.17708333333333334,0.3958333333333333,24,96
oracle@trim,40,regret,future,em,0.28125,0.1875,0.375,24,96
oracle@trim,40,regret,future,f1,0.31639847316174446,0.23144231122558878,0.40027277848405624,24,96
oracle@trim,40,regret,future,judge_correct,0.28125,0.17708333333333334,0.3958333333333333,24,96
oracle@trim,40,retained,now,em,0.49652777777777773,0.3541666666666667,0.6354166666666666,24,96
oracle@trim,40,retained,now,f1,0.5071485677505035,0.3978835620331669,0.6139473499616043,24,96
oracle@trim,40,retained,now,judge_correct,0.6180555555555555,0.517361111111111,0.7152777777777777,24,96
oracle@trim,40,retained,future,em,0.49652777777777773,0.3541666666666667,0.6354166666666666,24,96
oracle@trim,40,retained,future,f1,0.5071485677505035,0.3978835620331669,0.6139473499616043,24,96
oracle@trim,40,retained,future,judge_correct,0.6180555555555555,0.517361111111111,0.7152777777777777,24,96
oracle@trim,40,channel,message,delivered_words,24.333333333333332,21.708333333333332,26.833333333333332,24,96
oracle@trim,40,channel,message,fill_ratio,0.6083333333333333,0.5427083333333335,0.6708333333333334,24,96
reusable,20,utility,now,em,0.5208333333333334,0.4375,0.6145833333333334,24,96
reusable,20,utility,now,f1,0.7134905882874149,0.6486599647002609,0.7786640347177548,24,96
reusable,20,utility,now,judge_correct,0.7916666666666666,0.71875,0.8645833333333334,24,96
reusable,20,utility,future,em,0.07291666666666666,0.027777777777777776,0.125,24,96
reusable,20,utility,future,f1,0.14365588115588115,0.09756254451566951,0.19463974634547548,24,96
reusable,20,utility,future,judge_correct,0.17361111111111108,0.12152777777777778,0.22916666666666666,24,96
reusable,20,utility,gap,em,0.4479166666666667,0.3576388888888889,0.5381944444444445,24,96
reusable,20,utility,gap,f1,0.5698347071315338,0.48987973093554715,0.6491791812224846,24,96
reusable,20,utility,gap,judge_correct,0.6180555555555557,0.5208333333333334,0.7118055555555557,24,96
reusable,20,regret,now,em,0.11458333333333333,0.020833333333333332,0.20833333333333334,24,96
reusable,20,regret,now,f1,0.07133084710400688,0.0036755040046390483,0.14245090996168583,24,96
reusable,20,regret,now,judge_correct,0.08333333333333333,0.010416666666666666,0.16666666666666666,24,96
reusable,20,regret,future,em,0.5625,0.45138888888888884,0.6701388888888888,24,96
reusable,20,regret,future,f1,0.6411655542355407,0.5450608336119528,0.7341781661798534,24,96
reusable,20,regret,future,judge_correct,0.7013888888888888,0.607638888888889,0.7881944444444445,24,96
reusable,20,retained,now,em,0.7708333333333334,0.673611111111111,0.861111111111111,24,96
reusable,20,retained,now,f1,0.7627584167638347,0.6984922124667915,0.8253590820299412,24,96
reusable,20,retained,now,judge_correct,0.861111111111111,0.7847222222222222,0.9305555555555555,24,96
reusable,20,retained,future,em,0.10763888888888888,0.024305555555555552,0.21875,24,96
reusable,20,retained,future,f1,0.16361978106769773,0.10319345874033375,0.2360711662469475,24,96
reusable,20,retained,future,judge_correct,0.16840277777777776,0.11284722222222221,0.22916666666666666,24,96
reusable,20,channel,message,delivered_words,18.5625,18.354166666666668,18.760416666666668,24,96
reusable,20,channel,message,fill_ratio,0.928125,0.9177083333333332,0.9380208333333334,24,96
reusable,40,utility,now,em,0.53125,0.4375,0.6354166666666666,24,96
reusable,40,utility,now,f1,0.7115815258084995,0.6391136723291329,0.786869150662325,24,96
reusable,40,utility,now,judge_correct,0.8020833333333334,0.7291666666666666,0.875,24,96
reusable,40,utility,future,em,0.10069444444444443,0.06597222222222222,0.13541666666666666,24,96
reusable,40,utility,future,f1,0.19254950863406747,0.14808337524176987,0.23648430738197893,24,96
reusable,40,utility,future,judge_correct,0.2708333333333333,0.20477430555555629,0.3368055555555555,24,96
reusable,40,utility,gap,em,0.4305555555555556,0.32986111111111116,0.5381944444444445,24,96
reusable,40,utility,gap,f1,0.5190320171744319,0.4275839971345567,0.6163540318527337,24,96
reusable,40,utility,gap,judge_correct,0.5312500000000001,0.40625000000000006,0.65625,24,96
reusable,40,regret,now,em,0.10416666666666667,0.020833333333333332,0.1875,24,96
reusable,40,regret,now,f1,0.0732399095829223,0.007752003239752789,0.14113668361995263,24,96
reusable,40,regret,now,judge_correct,0.07291666666666667,0.010416666666666666,0.13541666666666666,24,96
reusable,40,regret,future,em,0.5347222222222222,0.43402777777777773,0.6319444444444444,24,96
reusable,40,regret,future,f1,0.5922719267573543,0.5122061397656127,0.6736176334363553,24,96
reusable,40,regret,future,judge_correct,0.6041666666666666,0.5,0.7048611111111112,24,96
reusable,40,retained,now,em,0.7777777777777777,0.673611111111111,0.875,24,96
reusable,40,retained,now,f1,0.766960033955648,0.6988743975627199,0.8344008416047889,24,96
reusable,40,retained,now,judge_correct,0.875,0.8125,0.9340277777777777,24,96
reusable,40,retained,future,em,0.125,0.07465277777777778,0.18229166666666666,24,96
reusable,40,retained,future,f1,0.204276313850456,0.15142702857010457,0.26123363968377755,24,96
reusable,40,retained,future,judge_correct,0.27777777777777773,0.20138888888888887,0.3541666666666667,24,96
reusable,40,channel,message,delivered_words,36.333333333333336,35.572916666666664,36.979166666666664,24,96
reusable,40,channel,message,fill_ratio,0.9083333333333335,0.8893229166666666,0.9244791666666666,24,96
reusable,80,utility,now,em,0.5416666666666666,0.4479166666666667,0.6458333333333334,24,96
reusable,80,utility,now,f1,0.7137581670476408,0.6367667235718223,0.7891799100783476,24,96
reusable,80,utility,now,judge_correct,0.8541666666666666,0.7916666666666666,0.9166666666666666,24,96
reusable,80,utility,future,em,0.20833333333333334,0.1597222222222222,0.2638888888888889,24,96
reusable,80,utility,future,f1,0.3302462499469723,0.2788815728382695,0.38262798030835304,24,96
reusable,80,utility,future,judge_correct,0.4236111111111111,0.3541666666666667,0.49652777777777773,24,96
reusable,80,utility,gap,em,0.3333333333333333,0.2291666666666667,0.43402777777777785,24,96
reusable,80,utility,gap,f1,0.3835119171006684,0.2893027665266523,0.47862613342982924,24,96
reusable,80,utility,gap,judge_correct,0.4305555555555556,0.3263888888888889,0.5347222222222223,24,96
reusable,80,regret,now,em,0.09375,0.020833333333333332,0.15625,24,96
reusable,80,regret,now,f1,0.07106326834378106,0.01185977112566552,0.12730596837490554,24,96
reusable,80,regret,now,judge_correct,0.020833333333333332,-0.052083333333333336,0.08333333333333333,24,96
reusable,80,regret,future,em,0.4270833333333333,0.3298611111111111,0.5208333333333334,24,96
reusable,80,regret,future,f1,0.45457518544444947,0.365986106363254,0.544164391738978,24,96
reusable,80,regret,future,judge_correct,0.4513888888888889,0.3541666666666667,0.5486111111111112,24,96
reusable,80,retained,now,em,0.7395833333333334,0.6180555555555555,0.8541666666666666,24,96
reusable,80,retained,now,f1,0.7703464988004461,0.6867506358460307,0.8501751523482607,24,96
reusable,80,retained,now,judge_correct,0.9201388888888888,0.8680555555555555,0.96875,24,96
reusable,80,retained,future,em,0.2899305555555555,0.203125,0.3836805555555555,24,96
reusable,80,retained,future,f1,0.36947008552497457,0.30620248410812134,0.436217555521856,24,96
reusable,80,retained,future,judge_correct,0.4548611111111111,0.375,0.5381944444444444,24,96
reusable,80,channel,message,delivered_words,73.22916666666667,72.55208333333333,73.89583333333333,24,96
reusable,80,channel,message,fill_ratio,0.9153645833333334,0.9069010416666666,0.9236979166666667,24,96
reusable,160,utility,now,em,0.625,0.5208333333333334,0.7291666666666666,24,96
