policy,budget_words,kind,endpoint,metric,mean,lo,hi,n_contexts,n_rotations,replication,family,preference_id,lambda,lambda_infinite,future_share
split__linf,80,utility,gap,em,-0.14930555555555552,-0.22222222222222218,-0.0833333333333333,24,96,primary,split,linf,,True,1.0
split__linf,80,utility,gap,f1,-0.15765015591404477,-0.22770905165436411,-0.09020672983780623,24,96,primary,split,linf,,True,1.0
split__linf,80,utility,gap,judge_correct,-0.12152777777777773,-0.22569444444444442,-0.01736111111111108,24,96,primary,split,linf,,True,1.0
split__linf,80,regret,now,em,0.3958333333333333,0.2708333333333333,0.5208333333333334,24,96,primary,split,linf,,True,1.0
split__linf,80,regret,now,f1,0.4197050124624988,0.32242287160560756,0.5225511421034476,24,96,primary,split,linf,,True,1.0
split__linf,80,regret,now,judge_correct,0.3854166666666667,0.2604166666666667,0.5104166666666666,24,96,primary,split,linf,,True,1.0
split__linf,80,regret,future,em,0.2465277777777778,0.1527777777777778,0.34027777777777773,24,96,primary,split,linf,,True,1.0
split__linf,80,regret,future,f1,0.26205485654845406,0.17599901700733206,0.34684037253458855,24,96,primary,split,linf,,True,1.0
split__linf,80,regret,future,judge_correct,0.2638888888888889,0.15972222222222224,0.37152777777777785,24,96,primary,split,linf,,True,1.0
split__linf,80,retained,now,em,0.375,0.25,0.5138888888888888,24,96,primary,split,linf,,True,1.0
split__linf,80,retained,now,f1,0.3886035261035261,0.31025571795103046,0.4660366615444737,24,96,primary,split,linf,,True,1.0
split__linf,80,retained,now,judge_correct,0.49652777777777773,0.3819444444444444,0.6041666666666666,24,96,primary,split,linf,,True,1.0
split__linf,80,retained,future,em,0.515625,0.4114583333333333,0.6180555555555555,24,96,primary,split,linf,,True,1.0
split__linf,80,retained,future,f1,0.5680695590417812,0.4930153679589443,0.6432301860947693,24,96,primary,split,linf,,True,1.0
split__linf,80,retained,future,judge_correct,0.671875,0.5815538194444446,0.7586805555555555,24,96,primary,split,linf,,True,1.0
split__linf,80,channel,message,delivered_words,75.77083333333333,74.8125,76.6875,24,96,primary,split,linf,,True,1.0
split__linf,80,channel,message,fill_ratio,0.9471354166666667,0.93515625,0.95859375,24,96,primary,split,linf,,True,1.0
