comparison,mode,query_type,depth,metric,delta,lo,hi,p_value,n
depth_minus_direct,conditioned,heldout,2,f1,-0.7,-1.0,-0.4,0.0,10
depth_minus_direct,conditioned,heldout,2,judge_correct,-0.7,-1.0,-0.4,0.0,10
depth_minus_direct,conditioned,heldout,3,em,-0.7,-1.0,-0.4,0.0,10
depth_minus_direct,conditioned,heldout,3,f1,-0.7,-1.0,-0.4,0.0,10
depth_minus_direct,conditioned,heldout,3,judge_correct,-0.7,-1.0,-0.4,0.0,10
depth_minus_direct,conditioned,heldout,4,em,-0.6,-0.9,-0.3,0.0,10
depth_minus_direct,conditioned,heldout,4,f1,-0.5333333333333333,-0.8333333333333334,-0.23333333333333334,0.0,10
depth_minus_direct,conditioned,heldout,4,judge_correct,-0.6,-0.9,-0.3,0.0,10
depth_minus_direct,conditioned,heldout,5,em,-0.4,-0.7,-0.1,0.0178,10
depth_minus_direct,conditioned,heldout,5,f1,-0.4,-0.7,-0.1,0.0178,10
depth_minus_direct,conditioned,heldout,5,judge_correct,-0.4,-0.7,-0.1,0.0178,10
depth_minus_direct,conditioned,heldout,6,em,-0.5,-0.8,-0.2,0.0022,10
depth_minus_direct,conditioned,heldout,6,f1,-0.5,-0.8,-0.2,0.0022,10
depth_minus_direct,conditioned,heldout,6,judge_correct,-0.5,-0.8,-0.2,0.0022,10
depth_minus_direct,conditioned,heldout,7,em,-0.6,-0.9,-0.3,0.0001,10
depth_minus_direct,conditioned,heldout,7,f1,-0.5333333333333333,-0.8,-0.23333333333333334,0.0001,10
depth_minus_direct,conditioned,heldout,7,judge_correct,-0.6,-0.9,-0.3,0.0001,10
depth_minus_direct,conditioned,heldout,8,em,-0.6,-0.9,-0.3,0.0001,10
depth_minus_direct,conditioned,heldout,8,f1,-0.5333333333333333,-0.8,-0.23333333333333334,0.0001,10
depth_minus_direct,conditioned,heldout,8,judge_correct,-0.6,-0.9,-0.3,0.0001,10
depth_minus_direct,conditioned,heldout,9,em,-0.6,-0.9,-0.3,0.0001,10
depth_minus_direct,conditioned,heldout,9,f1,-0.5333333333333333,-0.8,-0.23333333333333334,0.0001,10
depth_minus_direct,conditioned,heldout,9,judge_correct,-0.6,-0.9,-0.3,0.0001,10
depth_minus_direct,conditioned,heldout,10,em,-0.6,-0.9,-0.3,0.0001,10
depth_minus_direct,conditioned,heldout,10,f1,-0.5333333333333333,-0.8,-0.23333333333333334,0.0001,10
depth_minus_direct,conditioned,heldout,10,judge_correct,-0.6,-0.9,-0.3,0.0001,10
depth_minus_direct,generic,heldout,1,em,0.0,0.0,0.0,1.0,10
depth_minus_direct,generic,heldout,1,f1,0.0,0.0,0.0,1.0,10
depth_minus_direct,generic,heldout,1,judge_correct,0.0,0.0,0.0,1.0,10
depth_minus_direct,generic,heldout,2,em,0.0,0.0,0.0,1.0,10
depth_minus_direct,generic,heldout,2,f1,0.0,0.0,0.0,1.0,10
depth_minus_direct,generic,heldout,2,judge_correct,0.0,0.0,0.0,1.0,10
depth_minus_direct,generic,heldout,3,em,0.0,0.0,0.0,1.0,10
depth_minus_direct,generic,heldout,3,f1,0.0,0.0,0.0,1.0,10
depth_minus_direct,generic,heldout,3,judge_correct,0.0,0.0,0.0,1.0,10
depth_minus_direct,generic,heldout,4,em,-0.1,-0.3,0.0,0.6135,10
depth_minus_direct,generic,heldout,4,f1,-0.1,-0.3,0.0,0.6135,10
depth_minus_direct,generic,heldout,4,judge_correct,-0.1,-0.3,0.0,0.6135,10
depth_minus_direct,generic,heldout,5,em,0.0,0.0,0.0,1.0,10
depth_minus_direct,generic,heldout,5,f1,0.0,0.0,0.0,1.0,10
depth_minus_direct,generic,heldout,5,judge_correct,0.0,0.0,0.0,1.0,10
depth_minus_direct,generic,heldout,6,em,-0.1,-0.3,0.0,0.6135,10
depth_minus_direct,generic,heldout,6,f1,-0.1,-0.3,0.0,0.6135,10
depth_minus_direct,generic,heldout,6,judge_correct,-0.1,-0.3,0.0,0.6135,10
depth_minus_direct,generic,heldout,7,em,-0.1,-0.3,0.0,0.6135,10
depth_minus_direct,generic,heldout,7,f1,-0.1,-0.3,0.0,0.6135,10
depth_minus_direct,generic,heldout,7,judge_correct,-0.1,-0.3,0.0,0.6135,10
depth_minus_direct,generic,heldout,8,em,-0.1,-0.3,0.0,0.6135,10
depth_minus_direct,generic,heldout,8,f1,-0.1,-0.3,0.0,0.6135,10
depth_minus_direct,generic,heldout,8,judge_correct,-0.1,-0.3,0.0,0.6135,10
depth_minus_direct,generic,heldout,9,em,0.0,0.0,0.0,1.0,10
depth_minus_direct,generic,heldout,9,f1,0.0,0.0,0.0,1.0,10
depth_minus_direct,generic,heldout,9,judge_correct,0.0,0.0,0.0,1.0,10
depth_minus_direct,generic,heldout,10,em,-0.1,-0.3,0.0,0.6135,10
depth_minus_direct,generic,heldout,10,f1,-0.1,-0.3,0.0,0.6135,10
depth_minus_direct,generic,heldout,10,judge_correct,-0.1,-0.3,0.0,0.6135,10
depth_minus_direct,paraphrase,heldout,1,em,-0.3,-0.6,0.0,0.0767,10
depth_minus_direct,paraphrase,heldout,1,f1,-0.25,-0.5,0.0,0.0801,10
depth_minus_direct,paraphrase,heldout,1,judge_correct,-0.1,-0.3,0.0,0.6135,10
depth_minus_direct,paraphrase,heldout,2,em,-0.2,-0.5,0.0,0.2258,10
depth_minus_direct,paraphrase,heldout,2,f1,-0.15,-0.35,0.0,0.2224,10
depth_minus_direct,paraphrase,heldout,2,judge_correct,0.0,0.0,0.0,1.0,10
depth_minus_direct,paraphrase,heldout,3,em,-0.2,-0.6,0.2,0.4253,10
depth_minus_direct,paraphrase,heldout,3,f1,-0.18333333333333335,-0.4833333333333334,0.06666666666666667,0.2247,10
depth_minus_direct,paraphrase,heldout,3,judge_correct,-0.1,-0.3,0.0,0.6135,10
depth_minus_direct,paraphrase,heldout,4,em,-0.4,-0.7,-0.1,0.0185,10
depth_minus_direct,paraphrase,heldout,4,f1,-0.2666666666666667,-0.5333333333333334,-0.03333333333333334,0.0318,10
depth_minus_direct,paraphrase,heldout,4,judge_correct,-0.1,-0.3,0.0,0.6135,10
depth_minus_direct,paraphrase,heldout,5,em,-0.2,-0.6,0.2,0.4253,10
depth_minus_direct,paraphrase,heldout,5,f1,-0.25,-0.6,0.05,0.1701,10
depth_minus_direct,paraphrase,heldout,5,judge_correct,-0.1,-0.3,0.0,0.6135,10
depth_minus_direct,paraphrase,heldout,6,em,-0.3,-0.6,0.0,0.0767,10
depth_minus_direct,paraphrase,heldout,6,f1,-0.23333333333333334,-0.5,0.0,0.0789,10
depth_minus_direct,paraphrase,heldout,6,judge_correct,-0.1,-0.3,0.0,0.6135,10
depth_minus_direct,paraphrase,heldout,7,em,-0.3,-0.6,0.0,0.0767,10
depth_minus_direct,paraphrase,heldout,7,f1,-0.23333333333333334,-0.5,0.0,0.0789,10
depth_minus_direct,paraphrase,heldout,7,judge_correct,-0.1,-0.3,0.0,0.6135,10
depth_minus_direct,paraphrase,heldout,8,em,-0.3,-0.6,0.0,0.0767,10
depth_minus_direct,paraphrase,heldout,8,f1,-0.23333333333333334,-0.5,0.0,0.0789,10
depth_minus_direct,paraphrase,heldout,8,judge_correct,-0.1,-0.3,0.0,0.6135,10
depth_minus_direct,paraphrase,heldout,9,em,-0.3,-0.6,0.0,0.0767,10
depth_minus_direct,paraphrase,heldout,9,f1,-0.23333333333333334,-0.5,0.0,0.0789,10
depth_minus_direct,paraphrase,heldout,9,judge_correct,-0.1,-0.3,0.0,0.6135,10
depth_minus_direct,paraphrase,heldout,10,em,-0.3,-0.6,0.0,0.0767,10
depth_minus_direct,paraphrase,heldout,10,f1,-0.23333333333333334,-0.5,0.0,0.0789,10
depth_minus_direct,paraphrase,heldout,10,judge_correct,-0.1,-0.3,0.0,0.6135,10
depth_minus_direct,passthrough,heldout,1,em,0.0,0.0,0.0,1.0,10
depth_minus_direct,passthrough,heldout,1,f1,0.0,0.0,0.0,1.0,10
depth_minus_direct,passthrough,heldout,1,judge_correct,0.0,0.0,0.0,1.0,10
depth_minus_direct,passthrough,heldout,2,em,0.0,0.0,0.0,1.0,10
depth_minus_direct,passthrough,heldout,2,f1,0.0,0.0,0.0,1.0,10
depth_minus_direct,passthrough,heldout,2,judge_correct,0.0,0.0,0.0,1.0,10
depth_minus_direct,passthrough,heldout,3,em,0.0,0.0,0.0,1.0,10
depth_minus_direct,passthrough,heldout,3,f1,0.0,0.0,0.0,1.0,10
depth_minus_direct,passthrough,heldout,3,judge_correct,0.0,0.0,0.0,1.0,10
depth_minus_direct,passthrough,heldout,4,em,0.0,0.0,0.0,1.0,10
depth_minus_direct,passthrough,heldout,4,f1,0.0,0.0,0.0,1.0,10
depth_minus_direct,passthrough,heldout,4,judge_correct,0.0,0.0,0.0,1.0,10
depth_minus_direct,passthrough,heldout,5,em,0.0,0.0,0.0,1.0,10
depth_minus_direct,passthrough,heldout,5,f1,0.0,0.0,0.0,1.0,10
depth_minus_direct,passthrough,heldout,5,judge_correct,0.0,0.0,0.0,1.0,10
depth_minus_direct,passthrough,heldout,6,em,0.0,0.0,0.0,1.0,10
depth_minus_direct,passthrough,heldout,6,f1,0.0,0.0,0.0,1.0,10
depth_minus_direct,passthrough,heldout,6,judge_correct,0.0,0.0,0.0,1.0,10
depth_minus_direct,passthrough,heldout,7,em,0.0,0.0,0.0,1.0,10
depth_minus_direct,passthrough,heldout,7,f1,0.0,0.0,0.0,1.0,10
depth_minus_direct,passthrough,heldout,7,judge_correct,0.0,0.0,0.0,1.0,10
depth_minus_direct,passthrough,heldout,8,em,0.0,0.0,0.0,1.0,10
depth_minus_direct,passthrough,heldout,8,f1,0.0,0.0,0.0,1.0,10
depth_minus_direct,passthrough,heldout,8,judge_correct,0.0,0.0,0.0,1.0,10
depth_minus_direct,passthrough,heldout,9,em,0.0,0.0,0.0,1.0,10
depth_minus_direct,passthrough,heldout,9,f1,0.0,0.0,0.0,1.0,10
depth_minus_direct,passthrough,heldout,9,judge_correct,0.0,0.0,0.0,1.0,10
depth_minus_direct,passthrough,heldout,10,em,0.0,0.0,0.0,1.0,10
depth_minus_direct,passthrough,heldout,10,f1,0.0,0.0,0.0,1.0,10
depth_minus_direct,passthrough,heldout,10,judge_correct,0.0,0.0,0.0,1.0,10
conditioned_minus_generic,conditioned_minus_generic,heldout,1,em,-0.6,-0.9,-0.3,0.0001,10
conditioned_minus_generic,conditioned_minus_generic,heldout,1,f1,-0.6,-0.9,-0.3,0.0001,10
conditioned_minus_generic,conditioned_minus_generic,heldout,1,judge_correct,-0.6,-0.9,-0.3,0.0001,10
conditioned_minus_generic,conditioned_minus_generic,heldout,2,em,-0.7,-1.0,-0.4,0.0,10
conditioned_minus_generic,conditioned_minus_generic,heldout,2,f1,-0.7,-1.0,-0.4,0.0,10
conditioned_minus_generic,conditioned_minus_generic,heldout,2,judge_correct,-0.7,-1.0,-0.4,0.0,10
conditioned_minus_generic,conditioned_minus_generic,heldout,3,em,-0.7,-1.0,-0.4,0.0,10
conditioned_minus_generic,conditioned_minus_generic,heldout,3,f1,-0.7,-1.0,-0.4,0.0,10
conditioned_minus_generic,conditioned_minus_generic,heldout,3,judge_correct,-0.7,-1.0,-0.4,0.0,10
conditioned_minus_generic,conditioned_minus_generic,heldout,4,em,-0.5,-0.9,-0.1,0.0293,10
conditioned_minus_generic,conditioned_minus_generic,heldout,4,f1,-0.4333333333333334,-0.8,0.0,0.039,10
conditioned_minus_generic,conditioned_minus_generic,heldout,4,judge_correct,-0.5,-0.9,-0.1,0.0293,10
conditioned_minus_generic,conditioned_minus_generic,heldout,5,em,-0.4,-0.7,-0.1,0.0185,10
conditioned_minus_generic,conditioned_minus_generic,heldout,5,f1,-0.4,-0.7,-0.1,0.0185,10
conditioned_minus_generic,conditioned_minus_generic,heldout,5,judge_correct,-0.4,-0.7,-0.1,0.0185,10
conditioned_minus_generic,conditioned_minus_generic,heldout,6,em,-0.4,-0.8,0.0,0.0928,10
conditioned_minus_generic,conditioned_minus_generic,heldout,6,f1,-0.4,-0.8,0.0,0.0928,10
conditioned_minus_generic,conditioned_minus_generic,heldout,6,judge_correct,-0.4,-0.8,0.0,0.0928,10
conditioned_minus_generic,conditioned_minus_generic,heldout,7,em,-0.5,-0.9,-0.1,0.0276,10
conditioned_minus_generic,conditioned_minus_generic,heldout,7,f1,-0.4333333333333334,-0.8,0.0,0.0379,10
conditioned_minus_generic,conditioned_minus_generic,heldout,7,judge_correct,-0.5,-0.9,-0.1,0.0276,10
conditioned_minus_generic,conditioned_minus_generic,heldout,8,em,-0.5,-0.9,-0.1,0.0276,10
conditioned_minus_generic,conditioned_minus_generic,heldout,8,f1,-0.4333333333333334,-0.8,0.0,0.0379,10
conditioned_minus_generic,conditioned_minus_generic,heldout,8,judge_correct,-0.5,-0.9,-0.1,0.0276,10
conditioned_minus_generic,conditioned_minus_generic,heldout,9,em,-0.6,-0.9,-0.3,0.0001,10
conditioned_minus_generic,conditioned_minus_generic,heldout,9,f1,-0.5333333333333333,-0.8333333333333333,-0.23333333333333334,0.0001,10
conditioned_minus_generic,conditioned_minus_generic,heldout,9,judge_correct,-0.6,-0.9,-0.3,0.0001,10
conditioned_minus_generic,conditioned_minus_generic,heldout,10,em,-0.5,-0.9,-0.1,0.0276,10
conditioned_minus_generic,conditioned_minus_generic,heldout,10,f1,-0.4333333333333334,-0.8,0.0,0.0379,10
conditioned_minus_generic,conditioned_minus_generic,heldout,10,judge_correct,-0.5,-0.9,-0.1,0.0276,10
paraphrase_minus_generic,paraphrase_minus_generic,heldout,1,em,-0.3,-0.6,0.0,0.0758,10
paraphrase_minus_generic,paraphrase_minus_generic,heldout,1,f1,-0.25,-0.5,0.0,0.0781,10
paraphrase_minus_generic,paraphrase_minus_generic,heldout,1,judge_correct,-0.1,-0.3,0.0,0.616,10
paraphrase_minus_generic,paraphrase_minus_generic,heldout,2,em,-0.2,-0.5,0.0,0.2284,10
paraphrase_minus_generic,paraphrase_minus_generic,heldout,2,f1,-0.15,-0.35,0.0,0.2245,10
paraphrase_minus_generic,paraphrase_minus_generic,heldout,2,judge_correct,0.0,0.0,0.0,1.0,10
paraphrase_minus_generic,paraphrase_minus_generic,heldout,3,em,-0.2,-0.6,0.2,0.4242,10
paraphrase_minus_generic,paraphrase_minus_generic,heldout,3,f1,-0.18333333333333335,-0.4833333333333334,0.06666666666666667,0.2243,10
paraphrase_minus_generic,paraphrase_minus_generic,heldout,3,judge_correct,-0.1,-0.3,0.0,0.616,10
paraphrase_minus_generic,paraphrase_minus_generic,heldout,4,em,-0.3,-0.6,0.0,0.0727,10
paraphrase_minus_generic,paraphrase_minus_generic,heldout,4,f1,-0.16666666666666669,-0.3666666666666667,0.0,0.1054,10
paraphrase_minus_generic,paraphrase_minus_generic,heldout,4,judge_correct,0.0,0.0,0.0,1.0,10
paraphrase_minus_generic,paraphrase_minus_generic,heldout,5,em,-0.2,-0.6,0.2,0.4242,10
paraphrase_minus_generic,paraphrase_minus_generic,heldout,5,f1,-0.25,-0.6,0.05,0.1696,10
paraphrase_minus_generic,paraphrase_minus_generic,heldout,5,judge_correct,-0.1,-0.3,0.0,0.616,10
paraphrase_minus_generic,paraphrase_minus_generic,heldout,6,em,-0.2,-0.5,0.0,0.2284,10
paraphrase_minus_generic,paraphrase_minus_generic,heldout,6,f1,-0.13333333333333336,-0.33333333333333337,0.0,0.2214,10
paraphrase_minus_generic,paraphrase_minus_generic,heldout,6,judge_correct,0.0,0.0,0.0,1.0,10
paraphrase_minus_generic,paraphrase_minus_generic,heldout,7,em,-0.2,-0.5,0.0,0.2284,10
paraphrase_minus_generic,paraphrase_minus_generic,heldout,7,f1,-0.13333333333333336,-0.33333333333333337,0.0,0.2214,10
paraphrase_minus_generic,paraphrase_minus_generic,heldout,7,judge_correct,0.0,0.0,0.0,1.0,10
paraphrase_minus_generic,paraphrase_minus_generic,heldout,8,em,-0.2,-0.5,0.0,0.2284,10
paraphrase_minus_generic,paraphrase_minus_generic,heldout,8,f1,-0.13333333333333336,-0.33333333333333337,0.0,0.2214,10
paraphrase_minus_generic,paraphrase_minus_generic,heldout,8,judge_correct,0.0,0.0,0.0,1.0,10
paraphrase_minus_generic,paraphrase_minus_generic,heldout,9,em,-0.3,-0.6,0.0,0.0758,10
paraphrase_minus_generic,paraphrase_minus_generic,heldout,9,f1,-0.23333333333333334,-0.5,0.0,0.0768,10
paraphrase_minus_generic,paraphrase_minus_generic,heldout,9,judge_correct,-0.1,-0.3,0.0,0.616,10
paraphrase_minus_generic,paraphrase_minus_generic,heldout,10,em,-0.2,-0.5,0.0,0.2284,10
paraphrase_minus_generic,paraphrase_minus_generic,heldout,10,f1,-0.13333333333333336,-0.33333333333333337,0.0,0.2214,10
paraphrase_minus_generic,paraphrase_minus_generic,heldout,10,judge_correct,0.0,0.0,0.0,1.0,10
paraphrase_minus_passthrough,paraphrase_minus_passthrough,heldout,1,em,-0.3,-0.6,0.0,0.0758,10
paraphrase_minus_passthrough,paraphrase_minus_passthrough,heldout,1,f1,-0.25,-0.5,0.0,0.0781,10
paraphrase_minus_passthrough,paraphrase_minus_passthrough,heldout,1,judge_correct,-0.1,-0.3,0.0,0.616,10
paraphrase_minus_passthrough,paraphrase_minus_passthrough,heldout,2,em,-0.2,-0.5,0.0,0.2284,10
paraphrase_minus_passthrough,paraphrase_minus_passthrough,heldout,2,f1,-0.15,-0.35,0.0,0.2245,10
paraphrase_minus_passthrough,paraphrase_minus_passthrough,heldout,2,judge_correct,0.0,0.0,0.0,1.0,10
paraphrase_minus_passthrough,paraphrase_minus_passthrough,heldout,3,em,-0.2,-0.6,0.2,0.4242,10
paraphrase_minus_passthrough,paraphrase_minus_passthrough,heldout,3,f1,-0.18333333333333335,-0.4833333333333334,0.06666666666666667,0.2243,10
paraphrase_minus_passthrough,paraphrase_minus_passthrough,heldout,3,judge_correct,-0.1,-0.3,0.0,0.616,10
paraphrase_minus_passthrough,paraphrase_minus_passthrough,heldout,4,em,-0.4,-0.7,-0.1,0.0172,10
paraphrase_minus_passthrough,paraphrase_minus_passthrough,heldout,4,f1,-0.2666666666666667,-0.5333333333333334,-0.06666666666666668,0.0318,10
paraphrase_minus_passthrough,paraphrase_minus_passthrough,heldout,4,judge_correct,-0.1,-0.3,0.0,0.616,10
paraphrase_minus_passthrough,paraphrase_minus_passthrough,heldout,5,em,-0.2,-0.6,0.2,0.4242,10
paraphrase_minus_passthrough,paraphrase_minus_passthrough,heldout,5,f1,-0.25,-0.6,0.05,0.1696,10
paraphrase_minus_passthrough,paraphrase_minus_passthrough,heldout,5,judge_correct,-0.1,-0.3,0.0,0.616,10
paraphrase_minus_passthrough,paraphrase_minus_passthrough,heldout,6,em,-0.3,-0.6,0.0,0.0758,10
paraphrase_minus_passthrough,paraphrase_minus_passthrough,heldout,6,f1,-0.23333333333333334,-0.5,0.0,0.0768,10
paraphrase_minus_passthrough,paraphrase_minus_passthrough,heldout,6,judge_correct,-0.1,-0.3,0.0,0.616,10
paraphrase_minus_passthrough,paraphrase_minus_passthrough,heldout,7,em,-0.3,-0.6,0.0,0.0758,10
paraphrase_minus_passthrough,paraphrase_minus_passthrough,heldout,7,f1,-0.23333333333333334,-0.5,0.0,0.0768,10
paraphrase_minus_passthrough,paraphrase_minus_passthrough,heldout,7,judge_correct,-0.1,-0.3,0.0,0.616,10
paraphrase_minus_passthrough,paraphrase_minus_passthrough,heldout,8,em,-0.3,-0.6,0.0,0.0758,10
paraphrase_minus_passthrough,paraphrase_minus_passthrough,heldout,8,f1,-0.23333333333333334,-0.5,0.0,0.0768,10
paraphrase_minus_passthrough,paraphrase_minus_passthrough,heldout,8,judge_correct,-0.1,-0.3,0.0,0.616,10
paraphrase_minus_passthrough,paraphrase_minus_passthrough,heldout,9,em,-0.3,-0.6,0.0,0.0758,10
paraphrase_minus_passthrough,paraphrase_minus_passthrough,heldout,9,f1,-0.23333333333333334,-0.5,0.0,0.0768,10
paraphrase_minus_passthrough,paraphrase_minus_passthrough,heldout,9,judge_correct,-0.1,-0.3,0.0,0.616,10
paraphrase_minus_passthrough,paraphrase_minus_passthrough,heldout,10,em,-0.3,-0.6,0.0,0.0758,10
paraphrase_minus_passthrough,paraphrase_minus_passthrough,heldout,10,f1,-0.23333333333333334,-0.5,0.0,0.0768,10
paraphrase_minus_passthrough,paraphrase_minus_passthrough,heldout,10,judge_correct,-0.1,-0.3,0.0,0.616,10
conditioned_minus_paraphrase,conditioned_minus_paraphrase,heldout,1,em,-0.3,-0.7,0.2,0.3208,10
conditioned_minus_paraphrase,conditioned_minus_paraphrase,heldout,1,f1,-0.35,-0.8,0.15,0.1997,10
conditioned_minus_paraphrase,conditioned_minus_paraphrase,heldout,1,judge_correct,-0.5,-0.9,-0.1,0.0293,10
conditioned_minus_paraphrase,conditioned_minus_paraphrase,heldout,2,em,-0.5,-0.9,-0.1,0.0272,10
conditioned_minus_paraphrase,conditioned_minus_paraphrase,heldout,2,f1,-0.55,-0.9,-0.1,0.0095,10
conditioned_minus_paraphrase,conditioned_minus_paraphrase,heldout,2,judge_correct,-0.7,-1.0,-0.4,0.0,10
conditioned_minus_paraphrase,conditioned_minus_paraphrase,heldout,3,em,-0.5,-0.9,-0.1,0.0281,10
conditioned_minus_paraphrase,conditioned_minus_paraphrase,heldout,3,f1,-0.5166666666666667,-0.8666666666666666,-0.1,0.0112,10
conditioned_minus_paraphrase,conditioned_minus_paraphrase,heldout,3,judge_correct,-0.6,-0.9,-0.3,0.0001,10
conditioned_minus_paraphrase,conditioned_minus_paraphrase,heldout,4,em,-0.2,-0.6,0.3,0.534,10
conditioned_minus_paraphrase,conditioned_minus_paraphrase,heldout,4,f1,-0.26666666666666666,-0.7,0.2,0.2902,10
conditioned_minus_paraphrase,conditioned_minus_paraphrase,heldout,4,judge_correct,-0.5,-0.9,-0.1,0.0293,10
conditioned_minus_paraphrase,conditioned_minus_paraphrase,heldout,5,em,-0.2,-0.6,0.3,0.526,10
conditioned_minus_paraphrase,conditioned_minus_paraphrase,heldout,5,f1,-0.15,-0.6,0.3,0.5878,10
conditioned_minus_paraphrase,conditioned_minus_paraphrase,heldout,5,judge_correct,-0.3,-0.7,0.1,0.2181,10
conditioned_minus_paraphrase,conditioned_minus_paraphrase,heldout,6,em,-0.2,-0.6,0.3,0.5295,10
conditioned_minus_paraphrase,conditioned_minus_paraphrase,heldout,6,f1,-0.26666666666666666,-0.7,0.23333333333333334,0.3123,10
conditioned_minus_paraphrase,conditioned_minus_paraphrase,heldout,6,judge_correct,-0.4,-0.8,0.0,0.0928,10
conditioned_minus_paraphrase,conditioned_minus_paraphrase,heldout,7,em,-0.3,-0.7,0.1,0.2112,10
conditioned_minus_paraphrase,conditioned_minus_paraphrase,heldout,7,f1,-0.3,-0.6666666666666666,0.1,0.1369,10
conditioned_minus_paraphrase,conditioned_minus_paraphrase,heldout,7,judge_correct,-0.5,-0.9,-0.1,0.0276,10
conditioned_minus_paraphrase,conditioned_minus_paraphrase,heldout,8,em,-0.3,-0.7,0.1,0.2112,10
conditioned_minus_paraphrase,conditioned_minus_paraphrase,heldout,8,f1,-0.3,-0.6666666666666666,0.1,0.1369,10
conditioned_minus_paraphrase,conditioned_minus_paraphrase,heldout,8,judge_correct,-0.5,-0.9,-0.1,0.0276,10
conditioned_minus_paraphrase,conditioned_minus_paraphrase,heldout,9,em,-0.3,-0.7,0.1,0.2112,10
conditioned_minus_paraphrase,conditioned_minus_paraphrase,heldout,9,f1,-0.3,-0.6666666666666666,0.1,0.1369,10
conditioned_minus_paraphrase,conditioned_minus_paraphrase,heldout,9,judge_correct,-0.5,-0.9,-0.1,0.0276,10
conditioned_minus_paraphrase,conditioned_minus_paraphrase,heldout,10,em,-0.3,-0.7,0.1,0.2112,10
conditioned_minus_paraphrase,conditioned_minus_paraphrase,heldout,10,f1,-0.3,-0.6666666666666666,0.1,0.1369,10
conditioned_minus_paraphrase,conditioned_minus_paraphrase,heldout,10,judge_correct,-0.5,-0.9,-0.1,0.0276,10
generic_minus_passthrough,generic_minus_passthrough,heldout,1,em,0.0,0.0,0.0,1.0,10
generic_minus_passthrough,generic_minus_passthrough,heldout,1,f1,0.0,0.0,0.0,1.0,10
generic_minus_passthrough,generic_minus_passthrough,heldout,1,judge_correct,0.0,0.0,0.0,1.0,10
generic_minus_passthrough,generic_minus_passthrough,heldout,2,em,0.0,0.0,0.0,1.0,10
generic_minus_passthrough,generic_minus_passthrough,heldout,2,f1,0.0,0.0,0.0,1.0,10
generic_minus_passthrough,generic_minus_passthrough,heldout,2,judge_correct,0.0,0.0,0.0,1.0,10
generic_minus_passthrough,generic_minus_passthrough,heldout,3,em,0.0,0.0,0.0,1.0,10
generic_minus_passthrough,generic_minus_passthrough,heldout,3,f1,0.0,0.0,0.0,1.0,10
generic_minus_passthrough,generic_minus_passthrough,heldout,3,judge_correct,0.0,0.0,0.0,1.0,10
generic_minus_passthrough,generic_minus_passthrough,heldout,4,em,-0.1,-0.3,0.0,0.616,10
generic_minus_passthrough,generic_minus_passthrough,heldout,4,f1,-0.1,-0.3,0.0,0.616,10
generic_minus_passthrough,generic_minus_passthrough,heldout,4,judge_correct,-0.1,-0.3,0.0,0.616,10
generic_minus_passthrough,generic_minus_passthrough,heldout,5,em,0.0,0.0,0.0,1.0,10
generic_minus_passthrough,generic_minus_passthrough,heldout,5,f1,0.0,0.0,0.0,1.0,10
generic_minus_passthrough,generic_minus_passthrough,heldout,5,judge_correct,0.0,0.0,0.0,1.0,10
generic_minus_passthrough,generic_minus_passthrough,heldout,6,em,-0.1,-0.3,0.0,0.616,10
generic_minus_passthrough,generic_minus_passthrough,heldout,6,f1,-0.1,-0.3,0.0,0.616,10
generic_minus_passthrough,generic_minus_passthrough,heldout,6,judge_correct,-0.1,-0.3,0.0,0.616,10
generic_minus_passthrough,generic_minus_passthrough,heldout,7,em,-0.1,-0.3,0.0,0.616,10
generic_minus_passthrough,generic_minus_passthrough,heldout,7,f1,-0.1,-0.3,0.0,0.616,10
generic_minus_passthrough,generic_minus_passthrough,heldout,7,judge_correct,-0.1,-0.3,0.0,0.616,10
generic_minus_passthrough,generic_minus_passthrough,heldout,8,em,-0.1,-0.3,0.0,0.616,10
generic_minus_passthrough,generic_minus_passthrough,heldout,8,f1,-0.1,-0.3,0.0,0.616,10
generic_minus_passthrough,generic_minus_passthrough,heldout,8,judge_correct,-0.1,-0.3,0.0,0.616,10
generic_minus_passthrough,generic_minus_passthrough,heldout,9,em,0.0,0.0,0.0,1.0,10
generic_minus_passthrough,generic_minus_passthrough,heldout,9,f1,0.0,0.0,0.0,1.0,10
generic_minus_passthrough,generic_minus_passthrough,heldout,9,judge_correct,0.0,0.0,0.0,1.0,10
generic_minus_passthrough,generic_minus_passthrough,heldout,10,em,-0.1,-0.3,0.0,0.616,10
generic_minus_passthrough,generic_minus_passthrough,heldout,10,f1,-0.1,-0.3,0.0,0.616,10
generic_minus_passthrough,generic_minus_passthrough,heldout,10,judge_correct,-0.1,-0.3,0.0,0.616,10
